"Date";"Order ID";"Transaction ID";"Payout report ID";"Payout number";"Position";"Currency";"Payout amount";"Open receivable";"Commission type";"Commission paid to";"Payout on";"Purchase vendor";"Purchase affiliate";"Product ID";"Product name";"Reason";"Voucher";"Sales team";"Commission allocated to";"Purchase created by";"Reseller";
"05/07/2026";"A24LZRH5";"116566530";"116791553";"";"3";"USD";"-1.37";"0.00";"vendor reserve";"D21052003";"05/14/2026";"D21052003";"marckkks";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"9NQDDTJT";"116566363";"";"";"";"USD";"1.48";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"N9Y9AUTM";"116566241";"";"";"";"USD";"2.81";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"UZM5XNSF";"116565393";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"ELEYPDYL";"116564936";"116791553";"";"3";"USD";"-1.98";"0.00";"vendor reserve";"D21052003";"05/14/2026";"D21052003";"nitrocompany";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"K7DYVRLN";"116564931";"";"";"";"USD";"2.96";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"LZX73S7U";"116563839";"";"";"";"USD";"2.79";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"cilerioqueiroz";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"5AALT94H2";"116563673";"";"";"";"USD";"5.94";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"evolute";"667692";"UP2 - Glyco Pulse (3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"5AALT94H1";"116563661";"";"";"";"USD";"21.32";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"evolute";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"QXAKJ4E91";"116563454";"";"";"";"USD";"13.12";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"5AALT94H";"116563297";"";"";"";"USD";"2.81";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"evolute";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"DQZC5N79";"116562575";"";"";"";"USD";"3.76";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"UNYXGROUP";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"WKXHKCZW2";"116562317";"";"";"";"USD";"5.95";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"UNYXGROUP";"667692";"UP2 - Glyco Pulse (3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"WKXHKCZW1";"116562297";"";"";"";"USD";"21.35";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"UNYXGROUP";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"LW9MPRJV1";"116562099";"";"";"";"USD";"21.30";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"WKXHKCZW";"116561823";"";"";"";"USD";"3.85";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"UNYXGROUP";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"LW9MPRJV";"116561783";"";"";"";"USD";"2.79";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"7KSN6M5M";"116559877";"";"";"";"USD";"3.81";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"UNYXGROUP";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"C9Q5YDZH";"116559584";"";"";"";"USD";"2.48";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"thiagosale";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"9KTP75EE1";"116559416";"";"";"";"USD";"21.45";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"marckkks";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"9KTP75EE";"116558972";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"marckkks";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"5N6EUTEW";"116558529";"";"";"";"USD";"2.75";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"evolute";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"CRKD2WZN";"116558307";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"N6YY2RZK";"116557889";"";"";"";"USD";"3.75";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"UNYXGROUP";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"Y7UJM6E5";"116556929";"";"";"";"USD";"2.48";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"thiagosale";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"K3ZYKHK91";"116556540";"";"";"";"USD";"21.45";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"marckkks";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"4YHN6736";"116556495";"";"";"";"USD";"2.24";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"thiagosale";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"77DAZY2R2";"116556322";"";"";"";"USD";"15.92";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"93TYR4LA";"116556294";"";"";"";"USD";"4.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"Smartadvllc";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"77DAZY2R1";"116556161";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"P5Z39SLY";"116556147";"";"";"";"USD";"2.48";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"thiagosale";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"K3ZYKHK9";"116556100";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"marckkks";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"KE4A25WE1";"116555766";"";"";"";"USD";"13.08";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"9VTPJWQL";"116555366";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"evolute";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"44KKPHAR3";"116555303";"116791553";"";"3";"USD";"-5.35";"0.00";"vendor reserve";"D21052003";"05/14/2026";"D21052003";"";"688490";"UP3 - Flex-ImmuneGuard (3 + 3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"W6ASLASC1";"116554089";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"thiagosale";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"JJNS24UV1";"116554041";"";"";"";"USD";"21.45";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"JJNS24UV";"116553912";"";"";"";"USD";"26.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"W6ASLASC";"116553872";"";"";"";"USD";"2.48";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"thiagosale";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"Q2XDMSQU";"116553774";"";"";"";"USD";"2.84";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"evolute";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"WHL74NUU2";"116553053";"";"";"";"USD";"4.46";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686849";"DW1 - NeuroMind Pro (3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"VYKWSLNS3";"116552280";"";"";"";"USD";"15.28";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688490";"UP3 - Flex-ImmuneGuard (3 + 3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"VYKWSLNS2";"116552270";"";"";"";"USD";"15.92";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"VYKWSLNS1";"116552266";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"F5LPAUQ61";"116546657";"";"";"";"USD";"21.45";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"MatheusTB";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"MPU6YVPL";"116546544";"";"";"";"USD";"2.74";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"F5LPAUQ6";"116546254";"";"";"";"USD";"4.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"MatheusTB";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"VH959PK91";"116543451";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"VH959PK9";"116543210";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"JAEYNEYU1";"116541675";"";"";"";"USD";"13.08";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"FDZTZZAP";"116540717";"116791553";"";"3";"USD";"-2.98";"0.00";"vendor reserve";"D21052003";"05/14/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"Y4WPHTEF2";"116539190";"";"";"";"USD";"15.83";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"Y4WPHTEF1";"116539174";"";"";"";"USD";"13.08";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"4YYJDE2C";"116538903";"";"";"";"USD";"2.81";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"D34R56PL3";"116538610";"";"";"";"USD";"15.20";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688490";"UP3 - Flex-ImmuneGuard (3 + 3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"D34R56PL2";"116538593";"";"";"";"USD";"15.84";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"D34R56PL1";"116538584";"";"";"";"USD";"13.09";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"YAWTVCDV3";"116537645";"";"";"";"USD";"15.20";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688490";"UP3 - Flex-ImmuneGuard (3 + 3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"YAWTVCDV2";"116537566";"";"";"";"USD";"15.84";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/07/2026";"YAWTVCDV1";"116537557";"";"";"";"USD";"13.09";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"H6HFKWRF2";"116536533";"";"";"";"USD";"5.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"667692";"UP2 - Glyco Pulse (3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"H6HFKWRF";"116536041";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"75T33TFP";"116535721";"";"";"";"USD";"4.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"ajumpclick";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"P9AADL9F";"116535602";"";"";"";"USD";"4.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"AEE7J46S";"116534557";"";"";"";"USD";"4.84";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"EHHTLRRU2";"116533637";"";"";"";"USD";"15.92";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"EHHTLRRU1";"116533625";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"QDFL4RU72";"116533585";"";"";"";"USD";"10.59";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"682717";"DS1 - Thermo Burn Pro (3 Bottles)";"Supplements - for slimming";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"EHHTLRRU";"116533262";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"E3WVTAFA2";"116531367";"116791553";"";"2";"USD";"-5.98";"0.00";"vendor reserve";"D21052003";"05/14/2026";"D21052003";"adsmastery";"667692";"UP2 - Glyco Pulse (3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"E3WVTAFA1";"116531360";"116791553";"";"2";"USD";"-21.45";"0.00";"vendor reserve";"D21052003";"05/14/2026";"D21052003";"adsmastery";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"E3WVTAFA";"116531349";"116791553";"";"2";"USD";"-2.98";"0.00";"vendor reserve";"D21052003";"05/14/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"N7C77KKD3";"116531065";"";"";"";"USD";"15.28";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688490";"UP3 - Flex-ImmuneGuard (3 + 3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"N7C77KKD2";"116531038";"";"";"";"USD";"15.92";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"N7C77KKD1";"116531006";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"AAPEP3V41";"116530789";"";"";"";"USD";"32.03";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"682715";"UP1 - Thermo Burn Pro (9 Bottles)";"Supplements - for slimming";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"RNZ96ZD32";"116530222";"";"";"";"USD";"10.62";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"682717";"DS1 - Thermo Burn Pro (3 Bottles)";"Supplements - for slimming";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"F72TEZP31";"116529063";"";"";"";"USD";"13.08";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"ND5ZSAF93";"116527050";"";"";"";"USD";"15.28";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"688490";"UP3 - Flex-ImmuneGuard (3 + 3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"ND5ZSAF92";"116526808";"";"";"";"USD";"15.92";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"UQSJC7MK2";"116524992";"";"";"";"USD";"6.21";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686850";"DW1 - NeuroMind Pro (5 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"UQSJC7MK";"116522886";"";"";"";"USD";"2.79";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"ND5ZSAF91";"116520859";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"ND5ZSAF9";"116519390";"";"";"";"USD";"2.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"4L3RXY5L1";"116519351";"";"";"";"USD";"13.05";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"7354UHKC";"116517944";"";"";"";"USD";"4.81";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"9LQRLPUX";"116517153";"";"";"";"USD";"26.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"6TA6C5T23";"116516776";"";"";"";"USD";"15.28";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688490";"UP3 - Flex-ImmuneGuard (3 + 3 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"6TA6C5T22";"116516710";"";"";"";"USD";"15.92";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"688488";"UP2 - NightCalm (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"6TA6C5T21";"116516661";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"MatheusTB";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"6TA6C5T2";"116515834";"";"";"";"USD";"4.98";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"MatheusTB";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"ZD6C3FS72";"116515474";"";"";"";"USD";"6.21";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"686825";"DW1 - Thermo Burn Pro (5 Bottles)";"Supplements - for slimming";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"CYHXQV7J1";"116515320";"";"";"";"USD";"13.16";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"NS6LUXXP";"116515225";"116517032";"52237";"4";"USD";"-1.91";"0.00";"vendor reserve";"D21052003";"05/07/2026";"D21052003";"nitrocompany";"686069";"M3 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"SHM33Q6K";"116513987";"116517032";"52237";"3";"USD";"-2.98";"0.00";"vendor reserve";"D21052003";"05/07/2026";"D21052003";"adsmastery";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"6E96YERX1";"116512750";"";"";"";"USD";"13.09";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"";"686072";"UP1 - NeuroMind Pro (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"CWULQ3SV1";"116509972";"";"";"";"USD";"32.20";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"682715";"UP1 - Thermo Burn Pro (9 Bottles)";"Supplements - for slimming";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"7EJJ4MQD";"116509250";"";"";"";"USD";"4.92";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"ajumpclick";"667690";"M3 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"FQEWZPQL1";"116507966";"";"";"";"USD";"32.12";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"adsmkt9";"682715";"UP1 - Thermo Burn Pro (9 Bottles)";"Supplements - for slimming";"";"";"";"";"Digistore24 Inc. (United States)";
"05/06/2026";"NT3UV9Q21";"116505434";"";"";"";"USD";"21.31";"0.00";"vendor reserve";"D21052003";"07/14/2026";"D21052003";"lcxecom";"667691";"UP1 - Glyco Pulse (6 Bottles)";"Supplements - health";"";"";"";"";"Digistore24 Inc. (United States)";
